timeStamp,label,threadName,Latency
1516797492969,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,192
1516797493005,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,199
1516797493059,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,201
1516797493160,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,151
1516797493148,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,194
1516797493161,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,201
1516797493161,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,201
1516797493205,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,197
1516797493260,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,194
1516797493312,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,153
1516797493342,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,195
1516797493363,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797493363,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,195
1516797493402,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,195
1516797493465,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,151
1516797493454,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,194
1516797493538,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797493558,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,192
1516797493556,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,194
1516797493616,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,156
1516797493597,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,194
1516797493648,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,197
1516797493773,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,149
1516797493731,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797493750,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,191
1516797493750,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,193
1516797493791,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,197
1516797493845,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,193
1516797493922,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,161
1516797493924,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797493941,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,190
1516797493943,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,192
1516797493988,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,197
1516797494038,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,193
1516797494083,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,149
1516797494117,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,197
1516797494132,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,196
1516797494135,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,195
1516797494232,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,155
1516797494185,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,202
1516797494231,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,195
1516797494314,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,202
1516797494329,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,192
1516797494330,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,192
1516797494387,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,152
1516797494387,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,194
1516797494426,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,193
1516797494539,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,155
1516797494521,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,190
1516797494516,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,195
1516797494522,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,195
1516797494581,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,198
1516797494619,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,195
1516797494694,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,150
1516797494711,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,204
1516797494717,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,198
1516797494711,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,204
1516797494780,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,193
1516797494845,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,156
1516797494814,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,198
1516797494915,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,192
1516797494915,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,192
1516797494915,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,192
1516797495001,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,149
1516797494973,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,198
1516797495012,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,204
1516797495107,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,201
1516797495150,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,158
1516797495107,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,201
1516797495107,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,201
1516797495171,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,200
1516797495219,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,193
1516797495308,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,151
1516797495308,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,194
1516797495308,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,194
1516797495308,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,194
1516797495371,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,194
1516797495413,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,193
1516797495459,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,156
1516797495502,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,186
1516797495502,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797495502,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,197
1516797495565,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,197
1516797495616,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,152
1516797495606,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,198
1516797495688,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,195
1516797495699,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,193
1516797495695,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,199
1516797495768,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,158
1516797495762,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,197
1516797495804,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,197
1516797495926,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,152
1516797495883,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,195
1516797495892,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,191
1516797495894,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,189
1516797495960,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,190
1516797496002,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,198
1516797496078,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,155
1516797496079,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,191
1516797496083,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,192
1516797496083,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,192
1516797496150,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,198
1516797496233,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,148
1516797496200,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,196
1516797496270,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,190
1516797496275,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,190
1516797496275,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,194
1516797496381,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,156
1516797496348,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,193
1516797496396,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,190
1516797496460,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,196
1516797496465,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,191
1516797496469,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,189
1516797496537,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,159
1516797496541,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,192
1516797496586,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,193
1516797496697,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,149
1516797496656,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,192
1516797496656,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797496658,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,191
1516797496733,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,213
1516797496779,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,193
1516797496846,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,150
1516797496849,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,192
1516797496849,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,192
1516797496848,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797496947,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,196
1516797496997,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,156
1516797496972,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,200
1516797497041,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,206
1516797497041,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,208
1516797497041,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,208
1516797497153,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,155
1516797497143,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,201
1516797497172,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,191
1516797497249,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,196
1516797497249,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,196
1516797497247,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,200
1516797497308,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,152
1516797497344,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,194
1516797497363,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,198
1516797497460,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,150
1516797497447,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797497445,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,196
1516797497445,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,196
1516797497538,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,195
1516797497561,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,190
1516797497610,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,160
1516797497640,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797497641,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,195
1516797497641,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,197
1516797497770,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,145
1516797497734,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,193
1516797497752,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,194
1516797497838,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,188
1516797497836,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,190
1516797497833,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,196
1516797497915,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,147
1516797497927,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,200
1516797497946,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,195
1516797498062,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,150
1516797498026,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,194
1516797498026,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,194
1516797498029,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797498127,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,196
1516797498142,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,191
1516797498213,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,155
1516797498221,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,192
1516797498221,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,192
1516797498222,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,192
1516797498323,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,196
1516797498368,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,153
1516797498333,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,202
1516797498414,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797498413,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,196
1516797498413,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,196
1516797498521,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,149
1516797498519,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,197
1516797498537,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,191
1516797498608,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797498609,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,192
1516797498609,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,194
1516797498670,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,152
1516797498716,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,197
1516797498734,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,190
1516797498823,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,156
1516797498801,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,194
1516797498802,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797498803,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,193
1516797498914,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,197
1516797498925,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,194
1516797498980,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,155
1516797498996,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,195
1516797498995,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,205
1516797498997,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,203
1516797499135,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,150
1516797499113,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,193
1516797499120,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,198
1516797499191,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,196
1516797499200,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,192
1516797499200,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,194
1516797499285,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,153
1516797499306,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,197
1516797499318,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,210
1516797499387,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,192
1516797499394,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,190
1516797499392,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797499438,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,169
1516797499503,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,200
1516797499528,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,192
1516797499608,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,165
1516797499579,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,195
1516797499585,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,202
1516797499584,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,208
1516797499707,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,194
1516797499721,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,200
1516797499774,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,153
1516797499775,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797499787,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,194
1516797499793,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,191
1516797499927,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,158
1516797499901,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,196
1516797499921,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,200
1516797499968,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797499981,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,197
1516797499984,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,194
1516797500085,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,163
1516797500097,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,192
1516797500121,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,194
1516797500161,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797500178,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,193
1516797500178,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797500248,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,158
1516797500290,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,190
1516797500316,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,195
1516797500406,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,146
1516797500354,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,200
1516797500371,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,191
1516797500371,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,191
1516797500481,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,194
1516797500511,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,192
1516797500552,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,161
1516797500554,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,192
1516797500562,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,195
1516797500562,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,199
1516797500713,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,154
1516797500676,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,193
1516797500704,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,194
1516797500746,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,195
1516797500759,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797500762,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,190
1516797500867,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,152
1516797500869,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,191
1516797500898,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,196
1516797500941,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,194
1516797500952,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797500952,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,202
1516797501019,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,152
1516797501060,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,197
1516797501094,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,192
1516797501172,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,146
1516797501135,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,186
1516797501145,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,192
1516797501154,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,195
1516797501258,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,194
1516797501318,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,157
1516797501286,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,194
1516797501321,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797501337,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797501350,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,188
1516797501475,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,150
1516797501452,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,194
1516797501480,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,194
1516797501515,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,194
1516797501530,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,191
1516797501538,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,192
1516797501625,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,153
1516797501646,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,196
1516797501674,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,203
1516797501709,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,203
1516797501721,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797501730,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,191
1516797501778,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,159
1516797501843,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,197
1516797501877,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,204
1516797501912,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,191
1516797501914,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,191
1516797501937,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,169
1516797501921,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,190
1516797502040,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,199
1516797502106,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,165
1516797502081,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,195
1516797502104,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,192
1516797502105,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,196
1516797502112,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,189
1516797502272,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,153
1516797502241,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,192
1516797502276,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,192
1516797502296,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,196
1516797502301,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797502301,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,209
1516797502425,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,154
1516797502433,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,194
1516797502468,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,197
1516797502492,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,190
1516797502494,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,191
1516797502510,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,194
1516797502579,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,153
1516797502628,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,196
1516797502665,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,197
1516797502682,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,189
1516797502685,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,189
1516797502732,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,153
1516797502704,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,197
1516797502824,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,194
1516797502885,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,148
1516797502862,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,191
1516797502871,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,192
1516797502874,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,218
1516797502901,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,193
1516797503033,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,144
1516797503018,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,195
1516797503053,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,194
1516797503063,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,190
1516797503092,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,203
1516797503094,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,201
1516797503177,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,143
1516797503213,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,195
1516797503252,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,188
1516797503253,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,194
1516797503321,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,145
1516797503295,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,195
1516797503295,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,195
1516797503408,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,194
1516797503466,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,152
1516797503441,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,195
1516797503448,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,189
1516797503490,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797503490,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,193
1516797503618,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,153
1516797503602,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,193
1516797503637,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797503636,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,194
1516797503683,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,190
